"speOsNum" "tyyppi" "maakunta" "spe1Rat" "spe2Rat" "spe3Rat" "spe4Rat" "spe5Rat" "spe6Rat" "spe7Rat" "spe8Rat" "spe9Rat" "spe10Rat" "spe11Rat" "spe12Rat" "spe13Rat" "spe14Rat" "spe15Rat" "spe16Rat" "spe17Rat" "spe18Rat" "spe19Rat" "spe20Rat" "spe21Rat" "spe22Rat" "spe23Rat" "spe24Rat" "spe25Rat" "spe26Rat" "spe27Rat" "spe28Rat" "spe29Rat" "spe30Rat" "spe31Rat"
"122" 6 "MetsaKeskim" 4 0 0.00164975666089252 0 0.00164975666089252 0.0153427369463004 0.117409646362876 0 0.00890868596881959 0.00296956198960653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0044543429844098 0 0 0
"123" 7 "MetsaKeskim" 4 0.027027027027027 0 0 0 0 0 0.135135135135135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"124" 8 "MetsaKeskim" 4 0 0 0 0 0 0 0 0.207182320441989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"125" 9 "MetsaKeskim" 4 0 0 0 0 0 0.0122699386503068 0 0 0.102249488752556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"126" 11 "MetsaKeskim" 4 0 0.0138888888888889 0 0 0 0 0 0 0 0 0.0624999999999999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"127" 28 "MetsaKeskim" 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.33333333333333 0 0 0
"128" 1 "MetsaVart" 4 0.0928188404375207 0.00293831184011506 0.00144300623764945 0.00120591560882354 0.000367670788856351 0.000377575629594549 0.000131992825135573 0.000152641111020317 0.000155814015470692 0 0 0 0 0 0 0 0 3.69033194535849e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
"129" 2 "MetsaVart" 4 0.00153289886032994 0.0997544765558706 0.000633035987148935 0.00208778893592849 0.000783409556410938 0.000554969535714848 0.000197217805031763 0.000173619311015599 0.000492431597490086 0 0 0 0 0 0 0 0 0.000164810270766157 0 0 0 0 0 0 0 0 0 0 0 0 0
"130" 3 "MetsaVart" 4 0.000461408837196174 0.0002674869600107 0.103096339703035 0.0149458338905978 0.00188726910674216 0.00129285364005171 0 0.000601845660024074 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"131" 4 "MetsaVart" 4 0.0010466907052021 0.000516428894196631 0.00898282561655784 0.117778728869558 0.000156607600574967 0.00206161693476909 0 0.000614796302615037 0.000129107223549157 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000430357411830525 0 0 0
"132" 5 "MetsaVart" 4 0.00176418700382241 0.000588062334607468 0.00117612466921494 0.0114345453951452 0.116817997198533 0.00756313502564605 0 0.00432879218530498 0.00470449867685975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00176418700382241 0 0 0
"133" 6 "MetsaVart" 4 0 0.0046262365749468 0.00243605359317905 0 0.0059161301548634 0.248960810471164 0 0 0.0292326431181486 0 0 0 0 0 0 0 0 0 0 0 0.0341047503045067 0 0 0 0 0 0 0.00243605359317905 0 0 0
"134" 7 "MetsaVart" 4 0 0.003003003003003 0 0.00643500643500644 0 0.00333667000333667 0.123800491770207 0 0.00531483864817198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0015015015015015 0 0 0
"135" 8 "MetsaVart" 4 0 0 0 0 0 0 0 0.210526315789474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"136" 9 "MetsaVart" 4 0 0 0 0 0 0 0 0.0952380952380953 0.571428571428571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"137" 11 "MetsaVart" 4 0 0 0 0 0 0 0 0 0 0 0.0705882352941176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"138" 14 "MetsaVart" 4 0 0 0 0 0.0118343195266272 0 0 0 0 0 0 0 0 0.101773432995137 0 0 0 0.0059171597633136 0 0 0 0 0 0 0 0 0 0 0 0 0
"139" 15 "MetsaVart" 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.499999999999999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"140" 29 "MetsaVart" 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.153846153846154 0 0
"141" 30 "MetsaVart" 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"142" 1 "MetsaHarvaTaimikko" 5 0.277777777777778 0.416666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"143" 2 "MetsaHarvaTaimikko" 5 0 0.116820040899796 0.00383435582822087 0.0199386503067485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"144" 4 "MetsaHarvaTaimikko" 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"145" 1 "MetsaKeskim" 5 0.0793384663375655 0.00386100743946662 0.000381320991243917 0.00170601422645065 0.000344777729583041 0.000203900807817928 0 6.67311734676853e-05 0.000247858644308546 0 0 0 0 0 0 0 0 3.33655867338427e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
"146" 2 "MetsaKeskim" 5 0.00126588673822248 0.117235021431815 0.000323098955604457 0.000696409235390687 0.000362394774529324 0.000789035094285015 0.000471549827098397 0.000314366551398931 0.000190865406206494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"147" 3 "MetsaKeskim" 5 0.00033006568307093 0.00052810509291349 0.0807796465782405 0.0229073442757966 0.000282913442632226 0.00109707546087386 0 0.000530462704935425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"148" 4 "MetsaKeskim" 5 0.00133219145494338 0.00152250451993529 0.00874760409444965 0.105678881442513 0.000211458961102124 0.00285469597487868 0 0.000380626129983823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"149" 5 "MetsaKeskim" 5 0 0.00373221366923257 0.00199940017994602 0 0.0622313306008197 0 0 0.00821975629533362 0.00816421740144623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00139958012596221 0 0
"150" 6 "MetsaKeskim" 5 0 0.00201207243460765 0.00201207243460764 0 0 0.157524512152279 0 0.00223563603845294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"151" 7 "MetsaKeskim" 5 0 0 0 0 0.206896551724138 0 0.137931034482759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"152" 9 "MetsaKeskim" 5 0 0 0 0 0 0 0 0 0.313725490196078 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"153" 14 "MetsaKeskim" 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"154" 28 "MetsaKeskim" 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.42857142857143 0 0 0
"155" 1 "MetsaVart" 5 0.0855987295206394 0.00352034088658466 0.000821350036298705 0.00134530688077161 0.000526205129934761 0.000282013650017048 0.000158196997876308 0.000164083171536527 7.74445327856955e-05 0 0 0 0 1.62796603071566e-05 0 0 0 1.22588079535146e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
"156" 2 "MetsaVart" 5 0.00133297604273924 0.102517112004573 0.000691174276035168 0.00144258298979735 0.00115027672163999 0.00105435355480592 0.000138537048765041 0.000422971067253163 0.000111465607612297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"157" 3 "MetsaVart" 5 0.000175430902153414 0.00121098168352379 0.0835143797320919 0.0243393975706878 0.000643246641229186 0.00246960180740751 0.000109644313845884 0.000213023238329146 0.000385981498389566 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"158" 4 "MetsaVart" 5 0.000488338477165293 0.00174499615840398 0.00924966939818662 0.113929721262935 0.000364626062950085 0.000111620223352067 0 0.000156268312692894 0.000711888980045404 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000173631458547659 0
"159" 5 "MetsaVart" 5 0 0 0.000412967169110056 0.0046802945832473 0.09203705654148 0.00326932342212128 0.000506044857573949 0.0067107164980384 0.000516208961387569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00495560602932067 0 0 0 0.00247780301466033 0 0 0
"160" 6 "MetsaVart" 5 0.00411522633744856 0.00411522633744856 0.00987654320987655 0 0.00740740740740741 0.145414462081129 0 0.0123456790123457 0.00493827160493827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00246913580246914 0 0 0
"161" 7 "MetsaVart" 5 0 0 0 0 0 0.00574877838459328 0.0990706141611574 0.00402414486921529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"162" 8 "MetsaVart" 5 0 0 0 0 0 0 0 0.196078431372549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"163" 9 "MetsaVart" 5 0 0 0 0 0 0 0 0 0.0294117647058823 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"164" 11 "MetsaVart" 5 0.00341296928327645 0 0 0.0136518771331058 0 0 0 0 0 0 0.105422828972317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"165" 14 "MetsaVart" 5 0 0.0130718954248366 0 0 0 0 0 0 0 0 0 0 0 0.0718954248366013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"166" 15 "MetsaVart" 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0320512820512821 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"167" 28 "MetsaVart" 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.32 0 0 0
"168" 29 "MetsaVart" 5 0 0 0 0 0 0 0 0.153846153846154 0.165500939465153 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.153846153846154 0 0
"169" 1 "MetsaHarvaTaimikko" 6 0.218068535825545 0 0 0.0934579439252337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"170" 2 "MetsaHarvaTaimikko" 6 0.0102406554019457 0.0904591227171872 0 0.014336917562724 0.00398247710075667 0.00512032770097287 0 0 0 0 0 0 0 0 0 0 0 0.00398247710075667 0 0 0 0 0 0 0 0 0 0 0 0 0
"171" 3 "MetsaHarvaTaimikko" 6 0.102040816326531 0 0.204081632653061 0 0 0 0.102040816326531 0.0340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"172" 6 "MetsaHarvaTaimikko" 6 0 0 0 0 0 0.0196078431372549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"173" 1 "MetsaKeskim" 6 0.0826043810678143 0.00320187895696663 0.00129052618056196 0.00134386755699289 0.000280763684669614 0.000453168971144456 0.000148573886184584 7.03771039821711e-05 0.000234590346607237 0 0 0 0 2.93237933259047e-05 0 0 0 7.03771039821711e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
"174" 2 "MetsaKeskim" 6 0.000986946832219038 0.10277300222859 0.000241961158866603 0.00150020466639378 0.000687679083094556 0.0017956064947469 0.000343839541547278 0.000517351162050302 0.0004075135307227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"175" 3 "MetsaKeskim" 6 0.00108516266136143 0.00362223277241476 0.0891621053830264 0.00861222264925383 0.00134808015801844 0.000817639921928575 0.00067990129708756 0.000591983025912445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"176" 4 "MetsaKeskim" 6 0.000536527543826813 0.00108553247239379 0.00511884708965001 0.116757573326916 0.000364963503649635 0.00119782893505521 0.00212650285642986 0 0.000112296462661426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"177" 5 "MetsaKeskim" 6 0 0 0 0.0031994880819069 0.0764823773065265 0.0121580547112462 0 0.00223964165733482 0.0127979523276276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00223964165733483 0 0 0
"178" 6 "MetsaKeskim" 6 0.000773245698820801 0.0023197370964624 0 0.00258208831570517 0.0055415941748824 0.110847225674212 0 0.00661554653435573 0.00557841539863577 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00204357791831211 0 0 0
"179" 7 "MetsaKeskim" 6 0 0 0 0 0 0 0.0977596741344196 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"180" 8 "MetsaKeskim" 6 0 0 0.0106951871657754 0.0213903743315508 0.0133689839572193 0 0 0.157754010695187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"181" 9 "MetsaKeskim" 6 0 0 0 0 0 0.025062656641604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"182" 1 "MetsaVart" 6 0.0966853692950741 0.00292419875760762 0.00180743599468289 0.00190076881625925 0.000542400839734804 0.00042003407108603 0.000491955769184643 0.000280093677745659 0.000120070560614557 0 0 0 0 0 0 0 0 0.000108787334173827 0 0 0 0 0 0 0 0 0 0 0 0 0
"183" 2 "MetsaVart" 6 0.00209753373673042 0.10127767599171 0.000770891437800498 0.00146055973833508 0.00108568119425473 0.00132089781419983 4.33114398251237e-05 0.000234876603645489 0.000145058949255573 0 0 0 0 1.01909270176761e-05 0 0 0 0 0 0 1.45584671681088e-05 0 0 0 0 0 0 0 0 0 0
"184" 3 "MetsaVart" 6 0.000152218585889337 0.00036967370858839 0.0959591790466011 0.021334252089565 0.000508120692462551 0.00039957378795951 0.000329806936093564 0.000380546464723343 0.000190273232361671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.61092929446685e-05 0 0 0
"185" 4 "MetsaVart" 6 0.000268037336024218 0.000141902119071645 0.00678069133671759 0.110669616878789 0.000206604049537736 0.00116224592763442 0.000252270433905146 0 6.30676084762865e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.30676084762866e-05 0 0 0
"186" 5 "MetsaVart" 6 0.00129482375163757 0.00201078512019011 0.00054839594187003 0.00434185234212389 0.105866356380048 0.00791257001841043 0.00243731529720013 0.00684457794016193 0.00121865764860007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"187" 6 "MetsaVart" 6 0 0.0018510900863842 0 0.00452488687782805 0.00848405938356361 0.134062016414958 0.0125234242881302 0.00918689153983271 0.00255953197129668 0 0 0 0 0 0 0 0 0 0 0 0.000914118561177385 0 0 0 0 0 0 0.00329082682023859 0 0 0
"188" 7 "MetsaVart" 6 0 0 0 0 0.00481811611659841 0 0.177994411569782 0 0.00903396771862202 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"189" 8 "MetsaVart" 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"190" 9 "MetsaVart" 6 0 0 0 0 0 0 0 0 0.266355140186916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"191" 14 "MetsaVart" 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0.219813598977849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"192" 15 "MetsaVart" 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"193" 2 "MetsaHarvaTaimikko" 7 0 0.0598290598290599 0 0.0170940170940171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"194" 5 "MetsaHarvaTaimikko" 7 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"195" 1 "MetsaKeskim" 7 0.0887744314723451 0.00277658695732167 0.000146961917900436 0.0022816910056823 0.000227553937394223 7.11106054356947e-05 0 0.000111970985066999 4.58268346141143e-05 0 0 0 0 0 0 0 0 4.26663632614168e-05 0 0 0 0 0 0 0 0 0 0 0 1.42221210871389e-05 0
"196" 2 "MetsaKeskim" 7 0.000496709300881659 0.13757083877147 0.000496709300881659 0.00024835465044083 0.000496709300881659 0.00024835465044083 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"197" 3 "MetsaKeskim" 7 0 0 0.0946431606808966 0.0112187659357471 0.00101988781234064 0.00101988781234064 0 0 0.00203977562468129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"198" 4 "MetsaKeskim" 7 0.000518208784532361 0.000508281413181166 0.00172140619229715 0.115128292838167 0.000142954147457203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"199" 5 "MetsaKeskim" 7 0 0 0 0.00547945205479452 0.116779009929695 0.00182648401826484 0 0.00182648401826484 0.00405885337392186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"200" 6 "MetsaKeskim" 7 0 0.0147239263803681 0 0.00736196319018405 0.00490797546012271 0.0783912747102931 0 0.00306748466257668 0.00245398773006136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"201" 7 "MetsaKeskim" 7 0 0 0 0 0 0.0833333333333333 0.25 0 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"202" 9 "MetsaKeskim" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"203" 14 "MetsaKeskim" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0923076923076923 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"204" 1 "MetsaVart" 7 0.0907433421859675 0.0024985132514951 0.000408008325112731 0.00277036065576151 0.000559137768072548 0.000101310553317718 0 1.62096885308348e-05 5.87601209242765e-05 0 0 0 0 8.10484426541744e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"205" 2 "MetsaVart" 7 0.00147129391252675 0.107883287344249 0.000516703858359748 0.00203172416892431 0.00105503077558358 0.000414482661871421 0 2.55066253459336e-05 0.000257799106174972 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"206" 3 "MetsaVart" 7 0 0.00361631113713391 0.0827541044743629 0.0141112369524626 0.000428540818512963 0 0 0.000428540818512964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"207" 4 "MetsaVart" 7 5.12452598134673e-05 0.000274562926857697 0.0026739044495527 0.11477922307882 0.000204981039253869 5.6939177570519e-05 0 0.000153735779440402 0.000159429697197454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"208" 5 "MetsaVart" 7 0 0.000631911532385466 0 0.0062288422477996 0.112623706065184 0.0139722661049675 0 0.0028436018957346 0.00331753554502369 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000631911532385466 0
"209" 6 "MetsaVart" 7 0 0 0 0 0 0.230769230769231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"210" 9 "MetsaVart" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"211" 11 "MetsaVart" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"212" 2 "MetsaHarvaTaimikko" 8 0 0.140540540540541 0.0054054054054054 0.009009009009009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"213" 4 "MetsaHarvaTaimikko" 8 0.0555555555555554 0.0555555555555556 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"214" 9 "MetsaHarvaTaimikko" 8 0 0 0 2 0.666666666666666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"215" 1 "MetsaKeskim" 8 0.0842715333434318 0.00436688676820256 0.000786363803281097 0.00212993851386708 0.000583389563652721 0.000615879786462493 1.80740312319259e-05 0.000188486325704371 0.000135053177816336 0 0 0 0 0 0 0 0 3.61480624638519e-05 0 0 0 0 0 0 0 0 0 0 0 1.80740312319259e-05 0
"216" 2 "MetsaKeskim" 8 0.00207932988420793 0.121811142786753 0.000363214021750607 0.00176961250131982 0.00156794425087108 0.00266075388026607 0 0.000126702565726956 8.86917960088692e-05 0 0 0 0 0 0 0.000177383592017738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"217" 3 "MetsaKeskim" 8 0 0.000894794532805405 0.0855098677728031 0.0183060048169772 0.000268438359841621 0.00138054013632834 0 0.000432484024189279 0.000134219179920811 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"218" 4 "MetsaKeskim" 8 0 0.00140219267880148 0.00435166602886375 0.120556436794704 0 0.00159499417213668 0 0.000552113367278081 0.00012269185939513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"219" 5 "MetsaKeskim" 8 0 0 0 0.0043859649122807 0.138401559454191 0.0175438596491228 0 0.00730994152046784 0.00219298245614035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"220" 6 "MetsaKeskim" 8 0 0.00138600138600139 0.00415800415800416 0.0124740124740125 0.00346500346500346 0.136697136697137 0 0.00277200277200277 0.00831600831600832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"221" 7 "MetsaKeskim" 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"222" 8 "MetsaKeskim" 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"223" 9 "MetsaKeskim" 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"224" 14 "MetsaKeskim" 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"225" 1 "MetsaVart" 8 0.0902806178401865 0.00333655595988667 0.00089197663639238 0.00237685226083136 0.000511821248375467 0.000734508712493897 2.16852002845098e-05 0.000153242082010536 0.000166459727898237 0 0 0 0 0 0 0 0 4.91531206448889e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
"226" 2 "MetsaVart" 8 0.00126769506536981 0.105944392186499 0.00118460613099 0.001592290898229 0.00141447349108848 0.00115780249087232 0.000138390209481548 0.000334175259167624 0.000282463883549024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"227" 3 "MetsaVart" 8 0 0.000301041280285559 0.0821869849875461 0.0257344075053521 0.0003982230151516 0.00142380238175874 0 0.000480744493517244 9.67632686632153e-05 0 0 0 0 0 0 0 0 9.67632686632155e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
"228" 4 "MetsaVart" 8 0 0.000329315682012777 0.00632286109464533 0.125841686898173 0.000411644602515972 0.00153680651605963 0.000176419115363988 0.000385769798929254 0.00087268655733386 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"229" 5 "MetsaVart" 8 0 0 0.00210019689345876 0.00997593524392912 0.103878425399459 0.0117042222708379 0.00122511485451761 0.00542550864143514 0.00374340649991493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000875082038941151 0 0 0
"230" 6 "MetsaVart" 8 0 0 0 0.00826287981018336 0.00129785853341986 0.155310404499243 0 0 0.0229288340904175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"231" 7 "MetsaVart" 8 0 0 0 0 0 0 0.179297932454983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"232" 8 "MetsaVart" 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"233" 9 "MetsaVart" 8 0 0 0 0 0 0 0 0 0.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"234" 11 "MetsaVart" 8 0 0 0 0.0246913580246913 0 0 0 0 0 0 0.0740740740740741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"235" 1 "MetsaHarvaTaimikko" 9 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"236" 2 "MetsaHarvaTaimikko" 9 0 0.125992063492064 0 0 0 0.0163690476190476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"237" 4 "MetsaHarvaTaimikko" 9 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"238" 8 "MetsaHarvaTaimikko" 9 0 0 0 0 0 0 0 0.166666666666666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"239" 1 "MetsaKeskim" 9 0.0826751714792676 0.00410426919574752 0.000480733807544622 0.00249762437089183 0.000458992077555167 0.000943953443708849 4.34834599789105e-05 0.000307490181279439 0.000341224373445617 0 0.000152192109926187 0 0 0 0 0 0 2.17417299894553e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
"240" 2 "MetsaKeskim" 9 0.000980196703880914 0.10575080278281 0.000260278220804536 0.000746223196881092 0.000498405103668262 0.00173670445052024 0.000166135034556087 0.001146331738437 0.000423644338118023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.96810207336524e-05 0 9.96810207336523e-05 0
"241" 3 "MetsaKeskim" 9 0.000264096130991681 0.00221337709783504 0.0721763197994546 0.0122380260700609 0 0.00282121739932383 0 0.00158457678595009 0.00188640093565487 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"242" 4 "MetsaKeskim" 9 0.000643419555372267 0.000655693349349271 0.00668621745671715 0.109956556224341 0.000374214340809983 0.000916443283616286 0 0.000137466492542443 0.00130593167915321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.63702736346904e-05 0 6.87332462712214e-05 0
