"speOsNum" "tyyppi" "maakunta" "spe1Rat" "spe2Rat" "spe3Rat" "spe4Rat" "spe5Rat" "spe6Rat" "spe7Rat" "spe8Rat" "spe9Rat" "spe10Rat" "spe11Rat" "spe12Rat" "spe13Rat" "spe14Rat" "spe15Rat" "spe16Rat" "spe17Rat" "spe18Rat" "spe19Rat" "spe20Rat" "spe21Rat" "spe22Rat" "spe23Rat" "spe24Rat" "spe25Rat" "spe26Rat" "spe27Rat" "spe28Rat" "spe29Rat" "spe30Rat" "spe31Rat"
6 "MetsaHarvaTaimikko" 1 0 0 0 0 0 0.499999999999999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaHarvaTaimikko" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaHarvaTaimikko" 1 0 0 0 0 0.249999999999999 0 0 0.833333333333335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaHarvaTaimikko" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 "MetsaHarvaTaimikko" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.22222222222222 0 0 0 0
28 "MetsaHarvaTaimikko" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08888888888889 0 0 0
29 "MetsaHarvaTaimikko" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 "MetsaHarvaTaimikko" 1 0 0.666666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaKeskim" 1 0.909393448734146 0.0323671703403733 0.00366321572167236 0.0199792837906878 0.000788843158795238 0.00283983537166286 0 0.00118326473819286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 1 0.0267834024172784 1.07881487965098 0.011843317518625 0.0244636440138936 0.0050755923042421 0 0.000761338845636315 0.00470733614856631 0.00086271283491204 0 0 0 0 0 0 0 0 0.00697893941833288 0 0 0 0 0 0 0 0 0 0.000862712834912039 0 0 0
3 "MetsaKeskim" 1 0 0 0.978340798656375 0.121277249376139 0.0121203137709933 0 0 0.00561886724069325 0.0214850925054821 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 1 0.00262854328529327 0.0162449990795074 0.0336543744984746 1.1804613599066 0.00775787047356999 0.00481199000046057 0.00515570357192204 0.0045498771399296 0.00297225685675474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 1 0 0 0 0 0.969560868749883 0 0.00985675847510363 0.0260955887595546 0.0828251315793112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 1 0 0.00912223251797006 0.0258421960255004 0.103368784102002 0 1.14157708604051 0.0229708409115559 0.0260635214799145 0.0494321606300719 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0220433305307203 0 0 0
7 "MetsaKeskim" 1 0 0.0322948651613412 0 0 0 0 1.30385176361175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaKeskim" 1 0 0 0 0 0 0.106723527160978 0 0.736967834165856 0.0608566208410363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaKeskim" 1 0 0 0 0 0.0638334760936646 0 0 0 1.0851690935923 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaKeskim" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2.66666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 "MetsaKeskim" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.00000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0
28 "MetsaKeskim" 1 0 0 0 0 0 0.0833050360859729 0 0.147032378429499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.14585369952685 0 0 0
1 "MetsaTiheaTaimikko" 1 0.916494316564796 0.0237203830943263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaTiheaTaimikko" 1 0.0425499365302345 1.46353408951262 0.0187750304903776 0.191793580902855 0 0.0268214721291108 0.0268214721291108 0 0.0536429442582216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
