"speOsNum" "tyyppi" "maakunta" "spe1Rat" "spe2Rat" "spe3Rat" "spe4Rat" "spe5Rat" "spe6Rat" "spe7Rat" "spe8Rat" "spe9Rat" "spe10Rat" "spe11Rat" "spe12Rat" "spe13Rat" "spe14Rat" "spe15Rat" "spe16Rat" "spe17Rat" "spe18Rat" "spe19Rat" "spe20Rat" "spe21Rat" "spe22Rat" "spe23Rat" "spe24Rat" "spe25Rat" "spe26Rat" "spe27Rat" "spe28Rat" "spe29Rat" "spe30Rat" "spe31Rat"
"244" 2 "MetsaKeskim" 5 0.00152136383254208 0.114497614252146 0.000418405025655781 0.00186394044022443 0.000963890087757157 0.00114971466935213 0 0.000402819738167171 0.000646189996643169 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"245" 3 "MetsaKeskim" 5 0.000272108843537414 0 0.0758492603390562 0.00834899038980671 0.00170068027210884 0 0 0 0.00072562358276644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"246" 4 "MetsaKeskim" 5 0.000119260584376863 0.00145762936460611 0.00380119449886892 0.110123425239704 0.000477042337507454 0.00232274185762558 0 0.000945566061845132 0.00127211290001988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"247" 5 "MetsaKeskim" 5 0 0 0 0.00784313725490196 0.125925925925926 0.0112044817927171 0 0.00560224089635854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"248" 6 "MetsaKeskim" 5 0 0.0015748031496063 0.0015748031496063 0 0 0.0875328083989502 0 0.00971128608923883 0.0041994750656168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"249" 7 "MetsaKeskim" 5 0 0.021978021978022 0 0.0153846153846154 0 0 0.0659340659340659 0 0.0153846153846154 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"250" 8 "MetsaKeskim" 5 0 0 0 0 0 0 0 0.140740740740741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"251" 9 "MetsaKeskim" 5 0 0 0 0 0 0 0 0 0.112345679012346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"252" 14 "MetsaKeskim" 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"253" 28 "MetsaKeskim" 5 0 0.0222222222222222 0 0 0 0 0 0.0222222222222222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.133333333333333 0 0 0
"254" 1 "MetsaTiheaTaimikko" 5 0.0804307116104869 0.00224719101123595 0.00112359550561798 0.00337078651685393 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"255" 2 "MetsaTiheaTaimikko" 5 0 0.076797385620915 0 0.00504201680672269 0 0 0 0.00672268907563025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"256" 3 "MetsaTiheaTaimikko" 5 0 0 0.116666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"257" 4 "MetsaTiheaTaimikko" 5 0 0.0039057239057239 0.00242424242424242 0.0872895622895623 0 0.00839826839826839 0 0.000606060606060605 0.00121212121212121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"258" 5 "MetsaTiheaTaimikko" 5 0 0 0 0 0.0545454545454545 0 0 0 0.0181818181818182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"259" 8 "MetsaTiheaTaimikko" 5 0 0 0 0.0166666666666667 0 0 0 0.116666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0
"260" 28 "MetsaTiheaTaimikko" 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"261" 1 "MetsaVart" 5 0.0927901840233785 0.00202477006471736 0.000514516777465771 0.00134402261461356 0.000293042752133883 2.43187548797502e-05 0 4.4432010795333e-05 0.000112854004750881 0 0 0 0 0 0 0 0 1.15194102061974e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
"262" 2 "MetsaVart" 5 0.000870348621100966 0.104060170340079 0.000305163975247302 0.00163023132424615 0.000571327890409107 0.000299124557335203 0.000170145068219813 0.000157741465782236 0.000141652735084219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"263" 3 "MetsaVart" 5 0.000492622036681893 0.00115740740740741 0.104508444068711 0.0188595350624033 0.00222269817432619 0.00136569779426922 0 0.000324675324675325 0.00111352548878227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"264" 4 "MetsaVart" 5 0.000195144349423176 0.0019284853354761 0.00392565762840254 0.114268682287767 0.00130876832805789 0.00170846964740095 8.03535556448373e-05 0.000180795500200884 0.000421856167135396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"265" 5 "MetsaVart" 5 0 0.000809552722121029 0.0024387775753896 0.00529678781044901 0.135671788410225 0.00327868852459017 0.0029996819614306 0.00469540578830196 0.00303582270795385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00136612021857924 0 0 0
"266" 6 "MetsaVart" 5 0 0 0 0.00874316939890712 0 0.107149362477231 0 0.00778688524590164 0.00737704918032786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00327868852459016 0 0 0
"267" 7 "MetsaVart" 5 0 0 0 0.0476190476190476 0 0.00952380952380954 0.248733905368362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"268" 8 "MetsaVart" 5 0 0 0 0 0 0 0 0 0.499999999999999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"269" 9 "MetsaVart" 5 0 0 0 0 0 0 0 0 0.154829353970814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"270" 24 "MetsaVart" 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"271" 1 "MetsaHarvaTaimikko" 6 0.0850109409190372 0.00218818380743983 0 0.00048626306831996 0 0.00175054704595186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"272" 2 "MetsaHarvaTaimikko" 6 0.00167525773195876 0.126557641957126 0.00077319587628866 0.00308562428407789 0.00126718213058419 0.00367268041237114 0.00209867452135493 0.00168548519063983 0.000257731958762887 0 0 0 0 0 0 0 0 0.000257731958762887 0 0 0 0 0 0 0 0 0 0 0 0 0
"273" 3 "MetsaHarvaTaimikko" 6 0 0 0.0839621194693658 0.00966183574879226 0 0.00483091787439613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"274" 4 "MetsaHarvaTaimikko" 6 0 0 0 0.106222410068564 0 0 0 0.0152155536770921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"275" 5 "MetsaHarvaTaimikko" 6 0 0 0 0 0.191666666666667 0 0 0.0833333333333334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"276" 6 "MetsaHarvaTaimikko" 6 0 0 0.0388888888888889 0.01 0 0.145555555555556 0 0.00999999999999998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"277" 8 "MetsaHarvaTaimikko" 6 0.00869565217391305 0 0 0.0183574879227053 0 0 0 0.107246376811594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"278" 9 "MetsaHarvaTaimikko" 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"279" 14 "MetsaHarvaTaimikko" 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"280" 17 "MetsaHarvaTaimikko" 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.199999999999999 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"281" 28 "MetsaHarvaTaimikko" 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.200000000000001 0 0 0
"282" 30 "MetsaHarvaTaimikko" 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0
"283" 1 "MetsaKeskim" 6 0.0850917326133758 0.00383999805999466 0.000762934042513062 0.000559098759743812 0.000294234142477225 0.000169750466813784 0 0 0.000135800373451027 0 0 0 0 0 0 0 0 0.00010185028008827 0 0 0 0 0 0 0 0 0 0 0 3.39500933627567e-05 0
"284" 2 "MetsaKeskim" 6 0.00180166080972774 0.115796425133145 0.00124039058906104 0.00148533868282897 0.000239020017926501 0.0022654734635613 0 0.000435357889794699 5.97550044816252e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000358530026889752 0 0 0
"285" 3 "MetsaKeskim" 6 0.000392156862745098 0.00214667685255921 0.0835875562346151 0.00725320431202784 0.000478312537136067 0.00110007639419404 0.00106951871657754 0.000106951871657754 0.000213903743315508 0 0 0 0 0 0 0 0 0.000106951871657754 0 0 0 0 0 0 0 0 0 0 0 0 0
"286" 4 "MetsaKeskim" 6 0.00039437585733882 0.00123548647854203 0.00433201058201058 0.107482424554184 0.00119047619047619 0.0020370982755242 0.000385802469135803 0.000540123456790124 0.000250771604938272 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.71604938271604e-05 0
"287" 5 "MetsaKeskim" 6 0 0 0 0.00166666666666666 0.103105616192094 0.00500000000000001 0 0.00541666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"288" 6 "MetsaKeskim" 6 0 0.00380297823596792 0.00117820324005891 0.00489608901980036 0.003240058910162 0.125328096874489 0 0.0147766323024055 0.00700049091801669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000412371134020618 0 0 0
"289" 7 "MetsaKeskim" 6 0 0.021505376344086 0 0 0 0 0.143573988735279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"290" 8 "MetsaKeskim" 6 0 0 0 0 0.00454545454545455 0.00959595959595958 0.00505050505050506 0.137193362193362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"291" 9 "MetsaKeskim" 6 0 0.0168350168350168 0 0 0 0.0162337662337662 0 0 0.173641173641174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"292" 14 "MetsaKeskim" 6 0 0.005 0 0 0 0 0 0 0 0 0 0 0 0.095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"293" 28 "MetsaKeskim" 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999999999999999 0 0 0
"294" 1 "MetsaTiheaTaimikko" 6 0.111637272192828 0.00329218106995885 0.000823045267489711 0.000823045267489713 0 0 0 0.000823045267489713 0 0 0 0 0 0 0 0 0 0.000823045267489712 0 0 0 0 0 0 0 0 0 0 0 0 0
"295" 2 "MetsaTiheaTaimikko" 6 0 0.112863534675615 0 0 0.00134228187919463 0.00134228187919463 0 0.00191754554170661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"296" 3 "MetsaTiheaTaimikko" 6 0.00363636363636363 0.00909090909090907 0.0909090909090909 0.0315151515151515 0 0 0 0.00727272727272728 0.00818181818181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"297" 4 "MetsaTiheaTaimikko" 6 0 0.00066137566137566 0.00694444444444444 0.066383744855967 0.00138888888888889 0.000771604938271603 0 0.00972222222222222 0.000771604938271605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"298" 5 "MetsaTiheaTaimikko" 6 0 0 0.05 0 0.0999999999999998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"299" 6 "MetsaTiheaTaimikko" 6 0 0 0 0 0 0.0983164983164982 0.00757575757575757 0.00673400673400673 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"300" 8 "MetsaTiheaTaimikko" 6 0 0.00285714285714285 0 0.0142857142857143 0.00571428571428572 0.0228571428571429 0 0.111371882086168 0.00571428571428571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00285714285714285 0 0 0
"301" 30 "MetsaTiheaTaimikko" 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"302" 1 "MetsaVart" 6 0.095272206503375 0.00178295622557514 0.000937039940654081 0.00137779684779588 0.000385699265747619 0.000100874698729927 0.000184532057982199 0.000155357997181054 5.88999918758633e-05 0 0 0 0 0 0 0 0 7.53739359637483e-05 0 0 0 0 0 0 0 0 0 0 0 0 0
"303" 2 "MetsaVart" 6 0.00120728182287844 0.102664147861826 0.00058202887871036 0.00106931587362644 0.000481280100294648 0.000738470681724818 0.000179387976375673 6.12831754113044e-05 2.38650827322868e-05 0 0 0 0 0 0 0 0 6.21249772713498e-05 0 0 0 0 0 0 0 0 0 1.32583792957149e-05 0 0 0
"304" 3 "MetsaVart" 6 0.000648410368000934 0.000609558918639244 0.100501190689807 0.0112044274442412 0.00104165179020057 0.00348827540329287 0.000519707300848162 0.00049776410370124 0.000174621653084983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000249459504407118 0 0 0
"305" 4 "MetsaVart" 6 0.000421530479896239 0.00113064384051873 0.00423335083465584 0.116352513760671 0.0012666044059683 0.00442195252506537 0.00171726061803883 0.00083148045210302 0.000887066889012415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"306" 5 "MetsaVart" 6 0 0.00297658969691163 0.00410272620881429 0.00434032768036792 0.139919347837435 0.005218613266903 0.0018827249209543 0.00584618824055443 0.0020567851553767 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"307" 6 "MetsaVart" 6 0 0.00171232876712329 0 0.00684931506849315 0.00380517503805175 0.0912154816264405 0.00273972602739727 0 0.00171232876712329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"308" 7 "MetsaVart" 6 0.00325982742090124 0 0 0 0.00628382667433114 0.00268456375838926 0.132067948351162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"309" 8 "MetsaVart" 6 0 0 0 0.0222222222222223 0 0.0222222222222222 0 0.244444444444445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"310" 9 "MetsaVart" 6 0 0 0 0 0 0 0 0 0.103852780270321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"311" 11 "MetsaVart" 6 0 0 0 0 0 0 0 0 0 0 0.107692307692308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"312" 12 "MetsaVart" 6 0 0 0 0 0 0 0 0 0 0 0 0.0727272727272727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"313" 14 "MetsaVart" 6 0 0 0.00526315789473684 0 0 0 0 0 0 0 0 0 0 0.1295180980987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"314" 24 "MetsaVart" 6 0 0 0 0 0 0 0 0.0999999999999998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"315" 28 "MetsaVart" 6 0 0 0 0 0 0 0 0.025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.191666666666667 0 0 0
"316" 1 "MetsaHarvaTaimikko" 7 0.094339302672636 0.00211640211640212 0.00113960113960114 0.000569800569800569 0.00056980056980057 0.000284900284900284 0 0.000407000407000406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"317" 2 "MetsaHarvaTaimikko" 7 0.00309372156505915 0.100040440804772 0.000636942675159234 0.0168385400869477 0.0029723991507431 0.00318471337579618 0 0 0 0 0 0 0 0 0 0 0 0.000636942675159234 0 0 0 0 0 0 0 0 0 0 0 0 0
"318" 3 "MetsaHarvaTaimikko" 7 0 0 0.15959595959596 0.00909090909090911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"319" 4 "MetsaHarvaTaimikko" 7 0.00531400966183574 0 0.00144927536231884 0.130475040257649 0.00434782608695652 0.00289855072463768 0 0.0101449275362319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"320" 5 "MetsaHarvaTaimikko" 7 0 0 0.08 0 0.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"321" 6 "MetsaHarvaTaimikko" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"322" 8 "MetsaHarvaTaimikko" 7 0 0 0 0.2 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"323" 9 "MetsaHarvaTaimikko" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"324" 14 "MetsaHarvaTaimikko" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0666666666666665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"325" 1 "MetsaKeskim" 7 0.0912286655051928 0.00197650567425487 0.000185877195523498 0.00249144413131551 6.95228991048927e-05 0 0 3.47614495524464e-05 0.000106215540299142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"326" 2 "MetsaKeskim" 7 0.00290022675736962 0.112258719594974 0.000857142857142857 0.00411281179138322 0.000285714285714286 0.000775510204081633 0.00102040816326531 0.000380952380952382 0 0 0 0 0 0 0 0 0 0.000285714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0
"327" 3 "MetsaKeskim" 7 0.000899685110211426 0 0.0814407814407814 0.021283979178716 0 0.00462695199537305 0.00231347599768652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"328" 4 "MetsaKeskim" 7 0.000428724544480172 0.000428724544480171 0.00241951490611726 0.117106166034355 0.00131282714348095 0.000351315946171252 0 7.14540907466953e-05 0.000619268786471359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"329" 5 "MetsaKeskim" 7 0 0.0102564102564102 0 0 0.135375118708452 0.00641025641025641 0 0.00512820512820512 0.00213675213675213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"330" 6 "MetsaKeskim" 7 0 0 0 0 0.00725995316159251 0.126749934946656 0 0.00368852459016394 0.00398126463700234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"331" 7 "MetsaKeskim" 7 0 0 0 0 0 0 0.0999999999999998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"332" 8 "MetsaKeskim" 7 0 0 0 0.0400000000000001 0 0 0 0.24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"333" 9 "MetsaKeskim" 7 0 0 0 0 0 0 0 0 0.0333333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"334" 14 "MetsaKeskim" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"335" 21 "MetsaKeskim" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"336" 1 "MetsaTiheaTaimikko" 7 0.111000032196787 0.00108181203515889 0.00180302005859815 0.000811359026369168 0 0.000856434527834122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"337" 2 "MetsaTiheaTaimikko" 7 0 0.126863572433193 0.00361663652802892 0.0126582278481013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"338" 3 "MetsaTiheaTaimikko" 7 0 0 0.13015873015873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"339" 4 "MetsaTiheaTaimikko" 7 0 0.00251097025841053 0.00204778156996587 0.157771276883905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"340" 5 "MetsaTiheaTaimikko" 7 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"341" 6 "MetsaTiheaTaimikko" 7 0 0 0 0 0 0.0357142857142857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"342" 8 "MetsaTiheaTaimikko" 7 0 0 0 0 0 0 0 0.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"343" 21 "MetsaTiheaTaimikko" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.649999999999999 0 0 0 0 0 0 0 0 0 0
"344" 1 "MetsaVart" 7 0.0944777723383975 0.00193543600212356 0.000253127792656634 0.00180364157269469 0.000178278413887691 2.03030226124915e-05 0 1.4212115828744e-05 3.7306804050453e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"345" 2 "MetsaVart" 7 0.00108546002199269 0.108415382233107 0.000140223965394276 0.00214417844749598 0.000640865288006003 9.99176354626592e-05 0 0.000125572163486856 7.83138223896517e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"346" 3 "MetsaVart" 7 0 0.00117592146969243 0.100410523534761 0.0274301267096656 0.0017565527651983 0.00144092219020173 0 0 0.000411692054343351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"347" 4 "MetsaVart" 7 6.36334712058542e-05 0.00106838578044432 0.00301854966188406 0.114995239339138 0.000509067769646835 0.000190900413617563 7.07038568953938e-05 0 0.000381800827235125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"348" 5 "MetsaVart" 7 0 0.00193798449612403 0.00058139534883721 0.00478036175710594 0.113334661464116 0.0142118863049096 0 0.00232558139534884 0.00318152454780362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"349" 6 "MetsaVart" 7 0 0 0 0 0 0.0815412186379928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"350" 8 "MetsaVart" 7 0 0 0 0.111111111111111 0 0 0 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"351" 9 "MetsaVart" 7 0 0 0 0 0 0 0 0 0.179166666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"352" 14 "MetsaVart" 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106122448979592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"353" 1 "MetsaHarvaTaimikko" 8 0.0679551820728291 0.00357298474945534 0 0.00205882352941176 0.000392156862745098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"354" 2 "MetsaHarvaTaimikko" 8 0.00209235209235209 0.0991181657848324 0.000252525252525252 0.00579004329004329 0 0.000865800865800866 0 0.00101010101010101 0.00101010101010101 0 0 0 0 0 0 0 0 0.000315656565656565 0 0 0 0 0 0 0 0 0 0 0 0 0
"355" 3 "MetsaHarvaTaimikko" 8 0 0 0.100970873786408 0.00776699029126213 0.00194174757281553 0.00776699029126213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"356" 4 "MetsaHarvaTaimikko" 8 0 0.00672268907563025 0.0151260504201681 0.0766173135921035 0 0 0 0.00504201680672269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"357" 5 "MetsaHarvaTaimikko" 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"358" 6 "MetsaHarvaTaimikko" 8 0 0 0 0 0 0.0701298701298701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"359" 8 "MetsaHarvaTaimikko" 8 0 0 0 0.0857142857142857 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"360" 14 "MetsaHarvaTaimikko" 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"361" 1 "MetsaKeskim" 8 0.0864055667571088 0.00376735203577859 0.000592437706917581 0.00131296724997718 0.000163355985363304 0.000121972469071267 0 2.61369576581287e-05 2.61369576581286e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"362" 2 "MetsaKeskim" 8 0.00110872675250358 0.112568408383859 0.00138463110566115 0.00360549083725049 0.000976167768013262 0.00128755364806867 0.000178826895565093 0.000286123032904149 0.000429184549356223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000143061516452075 0
"363" 3 "MetsaKeskim" 8 0.000181818181818182 0.00145454545454545 0.089020202020202 0.010001443001443 0.000181818181818182 0.00133333333333333 0 0.0015 0.000363636363636364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"364" 4 "MetsaKeskim" 8 0.000696257615317667 0.00239096799149018 0.00605564535068452 0.11109384281708 0.000472460524679846 0.00106614447345518 0 0.000466589304709409 0.00088931714258085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"365" 5 "MetsaKeskim" 8 0.00136054421768707 0 0 0.00340136054421769 0.0986394557823129 0.00729402872260015 0 0.0036281179138322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"366" 6 "MetsaKeskim" 8 0 0.00486842105263158 0 0.000526315789473684 0.00171052631578947 0.123504594820384 0 0.00508771929824562 0.00539473684210527 0 0 0 0 0 0 0 0 0 0 0 0.000584795321637426 0 0 0 0 0 0 0.00385964912280702 0 0 0
"367" 7 "MetsaKeskim" 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
