"speOsNum" "tyyppi" "maakunta" "spe1Rat" "spe2Rat" "spe3Rat" "spe4Rat" "spe5Rat" "spe6Rat" "spe7Rat" "spe8Rat" "spe9Rat" "spe10Rat" "spe11Rat" "spe12Rat" "spe13Rat" "spe14Rat" "spe15Rat" "spe16Rat" "spe17Rat" "spe18Rat" "spe19Rat" "spe20Rat" "spe21Rat" "spe22Rat" "spe23Rat" "spe24Rat" "spe25Rat" "spe26Rat" "spe27Rat" "spe28Rat" "spe29Rat" "spe30Rat" "spe31Rat"
6 "MetsaHarvaTaimikko" 2 0 0 0 0 0 3.0078125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaHarvaTaimikko" 2 0 0 0 0 0 0 7.51273919753086 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaHarvaTaimikko" 2 0 0 0.428571428571429 0.0603571428571429 0 0.160746173469388 0 1.95206632653061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaHarvaTaimikko" 2 0 0 0 0 0 0 0 0.316875 0.761116898148148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaHarvaTaimikko" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 "MetsaHarvaTaimikko" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.274453125
1 "MetsaKeskim" 2 0.787497702626645 0.0175641703600326 0.00778047975205093 0.00517139713103255 0.000350648579815247 0.000166205322455322 0.000821196068591902 0.000546472841394716 0.000286249244582578 0 0 0 0 0 0.000436176477843145 0 0 0.000615234375 0 0 0 0 0 0 0 0 0.000307576297159631 0 0 0 0
2 "MetsaKeskim" 2 0.022016211747386 0.82650914226035 0.00802571987032799 0.0135211327152646 0.00421678688842043 0.000485187068583967 0.0040077365836611 0.000488176964149504 0.000522666704334642 0 0 0 0 0 0 0 0 0.00301153699466057 0 0 0 0 0 0 0 0 0.000633502106790804 0 0 0 0
3 "MetsaKeskim" 2 0.00356997820237555 0.01051133665717 0.749600950552059 0.0776088356148869 0.0105365170424047 0 0.00128735015208445 0.000357983401461662 0.00275287634511668 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 2 0.000636000983116859 0.00667995115138109 0.0575117955829664 0.911796875082058 0.00826862132040156 0.0107047630357514 0.005740569404269 0.00946143038776398 0.00253422298319248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 2 0.00555640243902439 0.0101362541403192 0.0659562046237746 0.0240522433002108 1.52545278841236 0 0 0.0587080792682927 0.137451304200542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 2 0 0 0 0 0.0114007597340931 1.30384624217089 0.0713734567901235 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaKeskim" 2 0.052686403508772 0 0 0 0 0.137221003898635 0.952336744639376 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaKeskim" 2 0 0 0 0 0 0 0 1.21469521604938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134674592287761 0.376587301587302 0 0 0
9 "MetsaKeskim" 2 0 0 0 0 0.0813883989809916 0 0 0.0833333333333333 0.936059670781893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 "MetsaKeskim" 2 0 0.273132930384088 0 0 0 0 0 0 0 0 0 0 0 0 0 0.38676268861454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 "MetsaKeskim" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 "MetsaKeskim" 2 0 0 0 0 3.96227885251323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 "MetsaKeskim" 2 0 0 0 0 0.0596119929453263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.24685777667549 0 0 0
1 "MetsaTiheaTaimikko" 2 0.844348250134312 0.0711249080046547 0.0919951622971286 0.0139953530309336 0.0128317612243954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaTiheaTaimikko" 2 0 0.561820958426861 0 0.0633712121212121 0.0532552083333333 0 0 0.0128456439393939 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaTiheaTaimikko" 2 0.00737028301886793 0.0283018867924528 0.500791250360498 0.0566037735849057 0.0213001179245283 0 0 0 0.0150501179245283 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaTiheaTaimikko" 2 0 0.122139676022158 0.0790803242271703 0.375997567301097 0.0121540178571429 0 0 0.04279296875 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaTiheaTaimikko" 2 0 0 0 0 0 0 0 0 0.054633487654321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaTiheaTaimikko" 2 0 0 0 0 0 0 0 0.752297794117647 0.110928308823529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaTiheaTaimikko" 2 0 0 0 0 0 0 0 0 0.493080357142857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaVart" 2 0.935401670654497 0.017123451583415 0.00722074331994241 0.00744977560272138 0.000724026686201231 0.000426718790863295 0.00331894521630805 0.000515366386460864 0.000999837039520244 0 0 0 0 0 0 0 0 0.00020064328002715 0 0 0 0 0 0 0 0 7.04150221166399e-05 0 3.4435877379223e-05 9.47504537601507e-05 0
2 "MetsaVart" 2 0.00587929876787193 1.09728399653604 0.00988129521131533 0.00766857378342181 0.00442088178373589 0.00036180423047442 0.000480407146468353 0.000819246503371369 0.00334457242398403 0 0 0 0 0 0 0 0 0.000336009742404227 0 0 0 0 0 0 0 0 0.00014274181711434 0 4.07717272534534e-05 0.000134949887017014 0
3 "MetsaVart" 2 0 0.00211045530340003 1.00454323694073 0.11953967057778 0.00443093665082033 0.00703259908476884 0.0142041637858576 0.00431771144008821 0.00192691104965385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000954711422012544 0 0 0
4 "MetsaVart" 2 0 0 0.0809892305518636 0.899082734195843 0.0237999847755714 0.00221756407331356 0.0119534720285728 0.00535045638768474 0.00337135903871017 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00196469313255761 0 0 0 0
5 "MetsaVart" 2 0 0.0350743383190136 0.00459548180012979 0.107865727695035 1.13957384466395 0.00475079674220963 0 0.0168999429736105 0.0200814107571006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0111848471071008 0 0 0 0
6 "MetsaVart" 2 0 0 0 0.077317620650954 0 0.569497755331089 0 0.100785634118967 0.191136363636364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaVart" 2 0.00525811429709279 0.0440973051904952 0 0.0348841659199522 0 0.00334548818531793 1.29251364642893 0.00875936158679588 0.0310979191557149 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00473230286738351 0
8 "MetsaVart" 2 0 0 0 0 0 0 0 0.612520576131687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaVart" 2 0 0 0 0.0278189300411523 0 0 0 0 1.2271324874257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaVart" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1.09485057298811 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 "MetsaVart" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 "MetsaVart" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.500019290123457 0 0 0 0 0
27 "MetsaVart" 2 0 0 0 0 0.124401709401709 0 0 0.0531077872744539 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72401976495726 0 0 0 0
28 "MetsaVart" 2 0 0 0 0.0960030864197531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.333846450617284 0 0 0
29 "MetsaVart" 2 0 0 0 0 0 0 0 0.11141975308642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.76559026902942 0 0
1 "MetsaHarvaTaimikko" 4 0.701150925133428 0.055089026222629 0.0278361344537815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaHarvaTaimikko" 4 0.00876517807244831 0.9139283554558 0.00708912037037037 0.0265618569958848 0 0.00617283950617284 0.00422375202515425 0.0155870627572016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaHarvaTaimikko" 4 0 0 1.13069188460609 0.103018465909091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaHarvaTaimikko" 4 0 0.0266846955128205 0.12003896220235 0.830882770457423 0 0.0643500932081179 0 0.0303405448717949 0.00766065210509655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaHarvaTaimikko" 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaHarvaTaimikko" 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaKeskim" 4 0.844452430728299 0.0220450835808021 0.00292955372594543 0.011337136760256 0.00151265131226159 0.00101597443116035 0 0.000682925805407616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
